project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,SumOfEdgeWeights,TotalNumberOfChanges,smellType,vertexId,vertexLabel
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,260.70456776844435,16.506755651465433,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.test, org.apache.kafka.streams.integration, org.apache.kafka.streams.kstream.internals.foreignkeyjoin]",74891;74897;74587;74408;75815;74386;75884;75426;74324;74969;76052,0.0,,0.0,0.0,0.0,5.2727272727272725,2.9272727272727272,66,2.4744140662450406E-5,1,5.502251883821811,CIRCLE,11,2245,9,0.8624393618641034,1.2912931566956147,0.0,3879,0,cyclicDep,200865,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1881.7042679177778,134.19417519422274,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.clients.admin.internals, org.apache.kafka.streams.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.streams.kstream.internals, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, org.apache.kafka.common.serialization, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.kstream.internals.graph, org.apache.kafka.streams.errors, org.apache.kafka.common.security.scram.internals, org.apache.kafka.common, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.record]",74423;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75001;75581,0.0,,0.0,0.0,0.0,5.3,3.2758620689655173,288,7.504749389109449E-5,1,7.36486216756036,CIRCLE,30,65279,332,0.7810249675906654,1.2566115281578343,0.0,11714,0,cyclicDep,200880,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,462.4232435949522,25.24604740820505,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream, org.apache.kafka.streams.kstream.internals.graph, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.test, org.apache.kafka.streams.integration, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",74423;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;74921,0.0,,0.0,0.0,0.0,5.235294117647059,3.301470588235294,111,5.20479076565054E-5,1,6.747289983696825,CIRCLE,17,4697,14,0.7299808027053445,1.1901547906073127,0.0,5190,0,cyclicDep,200914,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,352.59182251792345,19.913768914127374,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams, org.apache.kafka.streams.kstream.internals.graph, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration]",74423;74897;74587;74408;75815;74386;75884;75426;74324;75038,0.0,,0.0,0.0,0.0,5.4,3.1333333333333333,54,1.485450379400175E-5,1,5.748609921575721,CIRCLE,10,3762,12,0.7999999999999999,1.3432961119739923,0.0,3369,0,cyclicDep,200935,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,328.48343436059525,18.07967879598654,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.kstream.internals.graph, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration]",74423;74897;74587;74408;75815;74386;75884;75426;75337,0.0,,0.0,0.0,0.0,5.555555555555555,3.5,40,1.3383655601399182E-5,1,5.717296435956817,CIRCLE,9,3301,10,0.6849348892187751,1.2360330811826103,0.0,2432,0,cyclicDep,200949,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,405.12234443303635,24.360294861937877,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.kstream.internals.graph]",74423;74897;74400,0.0,,0.0,0.0,0.0,6.0,4.333333333333333,5,1.2369399637097604E-5,1,6.510562658154368,CIRCLE,3,3872,14,0.816496580927726,1.247219128924647,0.0,787,0,cyclicDep,200962,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,371.92302683874595,20.393508356373186,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.kstream.internals.graph, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration]",74423;74897;74587;74408;75815;74386;75884;74855,0.0,,0.0,0.0,0.0,5.625,3.6785714285714284,32,1.2915430048119419E-5,1,6.448993588781608,CIRCLE,8,3326,10,0.6959705453537527,1.1666059265043625,0.0,2259,0,cyclicDep,200975,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,352.20267341238576,17.785680801442243,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.kstream.internals.graph, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals]",74423;74897;74587;74408;74803,0.0,,0.0,0.0,0.0,5.8,4.0,15,1.3345850513809314E-5,1,6.722355471227447,CIRCLE,5,2745,7,0.7483314773547882,1.1832159566199232,0.0,982,0,cyclicDep,200987,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,492.6757011397553,32.10268992150153,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.clients.admin.internals, org.apache.kafka.streams.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.streams.kstream.internals, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.errors, org.apache.kafka.common.security.scram.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.record]",74669;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;76116,0.0,,0.0,0.0,0.0,5.407407407407407,3.50997150997151,220,5.967027858077954E-5,1,7.36486216756036,CIRCLE,27,4475,19,0.7332959212304937,1.2307956101425424,0.0,6757,0,cyclicDep,200996,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,483.2377760293823,31.874150792106786,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.clients.admin.internals, org.apache.kafka.streams.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.streams.kstream.internals, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.errors, org.apache.kafka.common.security.scram.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.common, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.record]",74669;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;75518,0.0,,0.0,0.0,0.0,5.357142857142857,3.394179894179894,251,7.551909586585557E-5,1,7.127276789622954,CIRCLE,28,4597,20,0.7659860924831148,1.266444420526849,0.0,9519,0,cyclicDep,201027,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1845.8201877900997,132.56751901608646,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.clients.admin.internals, org.apache.kafka.streams.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.streams.kstream.internals, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, org.apache.kafka.common.serialization, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.errors, org.apache.kafka.common.security.scram.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.common, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.record]",74669;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75001;75934,0.0,,0.0,0.0,0.0,5.3,3.2758620689655173,293,7.508387497942474E-5,1,7.36486216756036,CIRCLE,30,62813,324,0.7810249675906654,1.2566115281578343,0.0,11589,0,cyclicDep,201059,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,326.1810540236989,20.241869951090475,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.test, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.streams.integration, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",74669;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;74573,0.0,,0.0,0.0,0.0,5.235294117647059,3.301470588235294,114,5.211210957708818E-5,1,6.747289983696825,CIRCLE,17,2337,9,0.7299808027053445,1.1901547906073127,0.0,5072,0,cyclicDep,201093,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,181.9687035248086,14.081161038161337,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.streams.integration]",74669;74897;74587;74408;75815;74386;75884;75426;74324;76046,0.0,,0.0,0.0,0.0,5.4,3.1333333333333333,56,1.496364705899247E-5,1,5.748609921575721,CIRCLE,10,1002,6,0.7999999999999999,1.3432961119739923,0.0,3247,0,cyclicDep,201114,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,171.4235783210917,12.784263478316715,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.streams.integration]",74669;74897;74587;74408;75815;74386;75884;75426;75083,0.0,,0.0,0.0,0.0,5.555555555555555,3.5,42,1.3504925895833316E-5,1,5.717296435956817,CIRCLE,9,899,5,0.6849348892187751,1.2360330811826103,0.0,2314,0,cyclicDep,201128,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,184.045347143188,14.066076088407286,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.streams.integration]",74669;74897;74587;74408;75815;74386;75833,0.0,,0.0,0.0,0.0,5.714285714285714,3.857142857142857,24,1.1259197946511526E-5,1,6.290540462072606,CIRCLE,7,856,5,0.6998542122237652,1.1248582677159729,0.0,1363,0,cyclicDep,201141,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,196.45628773332697,15.796743646995024,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.streams.integration]",74669;74897;74587;74408;75815;74386;75884;74598,0.0,,0.0,0.0,0.0,5.625,3.6785714285714284,34,1.305185912935782E-5,1,6.448993588781608,CIRCLE,8,928,6,0.6959705453537527,1.1666059265043625,0.0,2142,0,cyclicDep,201165,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,114.08215534203399,9.506846278502834,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.kstream.internals.suppress]",74669;74897;74587;74408;75097,0.0,,0.0,0.0,0.0,5.8,4.0,16,1.3564137043790752E-5,1,6.722355471227447,CIRCLE,5,288,2,0.7483314773547882,1.1832159566199232,0.0,871,0,cyclicDep,201177,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,239.77447577035016,16.506755651465433,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams, org.apache.kafka.streams.internals, org.apache.kafka.streams.errors, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.kstream.internals.suppress, org.apache.kafka.test, org.apache.kafka.streams.integration]",74669;74897;74587;74408;75815;74386;75884;75426;74324;74969;75627,0.0,,0.0,0.0,0.0,5.2727272727272725,2.9272727272727272,68,2.482877898994005E-5,1,5.502251883821811,CIRCLE,11,1899,9,0.8624393618641034,1.2912931566956147,0.0,3887,0,cyclicDep,201186,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,329.47690067541305,23.30513581145244,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.integration.utils, org.apache.kafka.streams.processor, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration]",74897;74587;74408;75815;74386;75884;74378,0.0,,0.0,0.0,0.0,5.428571428571429,3.4761904761904763,27,1.4100506503966055E-5,1,4.859456738245556,CIRCLE,7,4597,23,0.4948716593053935,0.9571310115353229,0.0,2089,0,cyclicDep,201201,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,147.1112525283599,9.92576098850326,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.internals, org.apache.kafka.streams.processor.internals]",74897;74587;74408;74431,0.0,,0.0,0.0,0.0,5.5,3.6666666666666665,11,1.5527339427963396E-5,1,5.7306407786242435,CIRCLE,4,659,3,0.5,0.7453559924999299,0.0,826,0,cyclicDep,201212,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1784.3262351219153,127.69566121808244,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.streams.integration.utils, org.apache.kafka.common.requests, org.apache.kafka.streams.processor, org.apache.kafka.clients.admin.internals, org.apache.kafka.streams.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.streams.processor.internals, org.apache.kafka.streams.integration, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.streams.kstream.internals, org.apache.kafka.streams.processor.internals.assignment, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, org.apache.kafka.streams.kstream, org.apache.kafka.streams.errors, org.apache.kafka.common.security.scram.internals, org.apache.kafka.common, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.record]",74877;74897;74587;74408;75815;74386;75884;75426;74324;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;76081,0.0,,0.0,0.0,0.0,5.310344827586207,3.3004926108374386,280,7.648279989311205E-5,1,7.127276789622954,CIRCLE,29,62676,321,0.792353468488004,1.2724243776128425,0.0,11037,0,cyclicDep,201220,smell
